Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
-0.12,-0.99,-0.06,0.02,-0.01,-0.01,1.44,-1.11,0.3,-0.01,-0.24,0.05,setBreak,setBreak,2017-04-28 08:33:28:870,3
-0.12,-0.99,-0.06,-0.06,-0.03,-0.05,1.44,-1.07,0.26,-0.07,0.41,-0.05,setBreak,setBreak,2017-04-28 08:33:28:971,3
-0.11,-0.99,-0.07,0.0,-0.01,0.0,1.43,-0.99,0.21,-0.09,0.07,-0.03,setBreak,setBreak,2017-04-28 08:33:29:071,3
-0.11,-0.99,-0.08,-0.05,-0.0,-0.02,1.43,-0.92,0.15,-0.06,0.51,-0.03,setBreak,setBreak,2017-04-28 08:33:29:171,3
-0.11,-0.99,-0.09,0.05,-0.03,0.02,1.43,-0.88,0.15,-0.01,-0.05,0.04,setBreak,setBreak,2017-04-28 08:33:29:271,3
-0.11,-0.99,-0.09,0.0,0.01,-0.0,1.43,-0.9,0.15,0.03,-0.08,0.07,setBreak,setBreak,2017-04-28 08:33:29:371,3
-0.12,-0.99,-0.08,-0.01,-0.05,-0.01,1.43,-0.96,0.23,0.13,0.05,0.04,setBreak,setBreak,2017-04-28 08:33:29:475,3
-0.12,-0.99,-0.07,0.03,0.04,-0.02,1.43,-1.09,0.34,0.21,-0.08,0.26,setBreak,setBreak,2017-04-28 08:33:29:570,3
-0.16,-0.99,-0.04,0.19,-0.02,-0.05,1.41,-1.34,0.53,0.21,-1.47,0.25,setBreak,setBreak,2017-04-28 08:33:29:671,3
-0.17,-0.99,-0.01,-0.12,-0.01,-0.08,1.4,-1.54,0.63,-0.01,-0.17,-0.05,setBreak,setBreak,2017-04-28 08:33:29:770,3
-0.15,-0.99,-0.01,-0.16,-0.01,0.01,1.41,-1.48,0.6,-0.02,0.45,-0.16,setBreak,setBreak,2017-04-28 08:33:29:870,3
-0.15,-0.99,-0.01,-0.02,-0.01,-0.03,1.42,-1.48,0.64,0.04,0.32,0.09,setBreak,setBreak,2017-04-28 08:33:29:971,3
-0.16,-0.99,-0.02,0.08,-0.03,-0.08,1.41,-1.46,0.61,-0.13,-0.17,0.01,setBreak,setBreak,2017-04-28 08:33:30:071,3
-0.17,-0.99,-0.03,0.03,-0.01,0.02,1.4,-1.41,0.53,-0.09,-0.38,0.12,setBreak,setBreak,2017-04-28 08:33:30:173,3
-0.18,-0.98,-0.02,-0.03,0.0,0.0,1.39,-1.45,0.55,0.1,-0.08,0.15,setBreak,setBreak,2017-04-28 08:33:30:271,3
-0.19,-0.98,-0.01,0.05,-0.04,-0.04,1.38,-1.51,0.6,0.08,-0.16,0.09,setBreak,setBreak,2017-04-28 08:33:30:370,3
-0.19,-0.98,-0.01,0.01,-0.03,-0.02,1.38,-1.53,0.61,0.12,0.21,-0.07,setBreak,setBreak,2017-04-28 08:33:30:471,3
-0.18,-0.98,-0.01,0.01,0.02,-0.01,1.39,-1.52,0.62,-0.07,-0.13,0.01,setBreak,setBreak,2017-04-28 08:33:30:571,3
-0.19,-0.98,-0.02,-0.03,-0.02,-0.01,1.38,-1.46,0.56,-0.12,0.19,0.06,setBreak,setBreak,2017-04-28 08:33:30:671,3
-0.19,-0.98,-0.03,0.05,-0.02,-0.0,1.38,-1.4,0.51,-0.08,0.04,-0.01,setBreak,setBreak,2017-04-28 08:33:30:771,3
-0.19,-0.98,-0.04,0.02,-0.01,-0.01,1.38,-1.37,0.48,-0.02,-0.13,0.02,setBreak,setBreak,2017-04-28 08:33:30:872,3
-0.18,-0.98,-0.04,-0.0,0.0,-0.01,1.38,-1.35,0.45,0.02,0.04,-0.03,setBreak,setBreak,2017-04-28 08:33:30:971,3
-0.18,-0.98,-0.04,-0.02,-0.01,-0.01,1.38,-1.36,0.47,0.11,0.19,-0.04,setBreak,setBreak,2017-04-28 08:33:31:071,3
-0.18,-0.98,-0.03,-0.01,-0.0,0.01,1.39,-1.38,0.52,0.08,0.31,-0.01,setBreak,setBreak,2017-04-28 08:33:31:171,3
-0.18,-0.98,-0.04,0.01,-0.02,-0.03,1.38,-1.35,0.49,-0.15,-0.54,0.18,setBreak,setBreak,2017-04-28 08:33:31:271,3
-0.2,-0.98,-0.05,-0.03,0.01,-0.01,1.37,-1.32,0.44,-0.05,0.34,-0.06,setBreak,setBreak,2017-04-28 08:33:31:371,3
-0.19,-0.98,-0.04,0.09,-0.01,0.01,1.37,-1.37,0.44,0.1,-1.82,-0.07,setBreak,setBreak,2017-04-28 08:33:31:474,3
-0.2,-0.98,0.02,0.06,0.01,-0.02,1.37,-1.66,0.45,-0.02,-2.32,0.37,setBreak,setBreak,2017-04-28 08:33:31:571,3
-0.23,-0.97,-0.0,-0.33,-0.04,-0.01,1.34,-1.56,0.37,-0.24,0.87,0.16,setBreak,setBreak,2017-04-28 08:33:31:669,3
-0.25,-0.97,0.0,0.06,-0.04,0.0,1.32,-1.58,0.3,-0.13,-0.09,0.18,setBreak,setBreak,2017-04-28 08:33:31:772,3
-0.25,-0.97,-0.05,-0.2,0.01,-0.01,1.31,-1.36,0.31,0.27,4.35,-0.02,setBreak,setBreak,2017-04-28 08:33:31:871,3
-0.21,-0.97,-0.09,0.24,0.0,0.15,1.34,-1.16,0.39,0.33,0.93,-0.23,setBreak,setBreak,2017-04-28 08:33:31:971,3
-0.19,-0.98,-0.04,0.11,0.03,0.07,1.37,-1.35,0.56,0.52,-0.77,-0.24,setBreak,setBreak,2017-04-28 08:33:32:071,3
-0.17,-0.99,0.02,-0.06,-0.03,-0.15,1.4,-1.66,0.8,0.22,-0.32,-0.14,setBreak,setBreak,2017-04-28 08:33:32:171,3
-0.17,-0.99,0.01,-0.08,-0.05,-0.12,1.4,-1.62,0.76,-0.23,0.25,0.11,setBreak,setBreak,2017-04-28 08:33:32:271,3
-0.19,-0.98,-0.02,-0.0,-0.02,-0.01,1.38,-1.45,0.61,-0.25,0.05,0.18,setBreak,setBreak,2017-04-28 08:33:32:370,3
-0.2,-0.98,-0.04,0.05,-0.0,0.01,1.36,-1.39,0.53,-0.15,-0.36,0.24,setBreak,setBreak,2017-04-28 08:33:32:475,3
-0.22,-0.98,-0.04,0.02,-0.01,-0.01,1.35,-1.4,0.49,-0.01,-0.31,0.14,setBreak,setBreak,2017-04-28 08:33:32:570,3
-0.22,-0.97,-0.03,-0.01,-0.01,-0.02,1.34,-1.43,0.53,0.16,0.19,0.06,setBreak,setBreak,2017-04-28 08:33:32:671,3
-0.22,-0.98,-0.02,0.01,-0.01,-0.03,1.35,-1.48,0.6,0.26,0.2,-0.05,setBreak,setBreak,2017-04-28 08:33:32:772,3
-0.21,-0.98,-0.01,0.0,-0.01,-0.04,1.36,-1.53,0.68,0.23,0.24,-0.07,setBreak,setBreak,2017-04-28 08:33:32:872,3
-0.2,-0.98,-0.0,-0.0,-0.02,-0.04,1.37,-1.56,0.72,0.13,0.21,-0.08,setBreak,setBreak,2017-04-28 08:33:32:972,3
-0.2,-0.98,-0.01,-0.01,-0.01,-0.02,1.37,-1.51,0.69,-0.06,0.09,-0.02,setBreak,setBreak,2017-04-28 08:33:33:072,3
-0.2,-0.98,-0.02,0.01,0.01,-0.01,1.37,-1.45,0.63,-0.14,-0.17,0.04,setBreak,setBreak,2017-04-28 08:33:33:171,3
-0.21,-0.98,-0.04,0.04,0.02,-0.0,1.36,-1.4,0.55,-0.18,-0.46,0.15,setBreak,setBreak,2017-04-28 08:33:33:273,3
-0.21,-0.98,-0.04,-0.02,-0.05,0.0,1.35,-1.39,0.48,-0.09,-0.43,-0.04,setBreak,setBreak,2017-04-28 08:33:33:371,3
-0.21,-0.98,-0.04,-0.06,0.0,-0.0,1.35,-1.36,0.45,-0.02,0.15,-0.08,setBreak,setBreak,2017-04-28 08:33:33:474,3
-0.2,-0.98,-0.04,0.01,-0.0,0.01,1.37,-1.36,0.45,0.07,-0.04,-0.13,setBreak,setBreak,2017-04-28 08:33:33:571,3
-0.19,-0.98,-0.03,-0.04,0.0,-0.01,1.38,-1.39,0.49,0.13,0.15,-0.12,setBreak,setBreak,2017-04-28 08:33:33:677,3
-0.19,-0.98,-0.03,-0.02,-0.01,-0.02,1.38,-1.43,0.54,0.12,0.13,-0.04,setBreak,setBreak,2017-04-28 08:33:33:774,3
-0.19,-0.98,-0.03,-0.0,-0.02,-0.03,1.38,-1.44,0.56,0.02,0.06,0.03,setBreak,setBreak,2017-04-28 08:33:33:871,3
-0.19,-0.98,-0.03,0.01,-0.01,-0.01,1.37,-1.42,0.54,-0.04,-0.01,0.09,setBreak,setBreak,2017-04-28 08:33:33:977,3
-0.2,-0.98,-0.04,0.01,-0.01,-0.0,1.36,-1.4,0.51,-0.06,-0.09,0.1,setBreak,setBreak,2017-04-28 08:33:34:072,3
-0.21,-0.98,-0.04,0.0,-0.01,-0.0,1.36,-1.37,0.48,-0.05,0.02,0.01,Burpee,firstHalf,2017-04-28 08:33:34:169,3
-0.2,-0.98,-0.05,0.01,-0.02,-0.0,1.36,-1.35,0.47,-0.02,-0.03,-0.02,Burpee,firstHalf,2017-04-28 08:33:34:268,3
-0.2,-0.98,-0.05,-0.0,-0.01,0.0,1.37,-1.34,0.46,0.01,0.01,-0.05,Burpee,firstHalf,2017-04-28 08:33:34:372,3
-0.19,-0.98,-0.04,-0.01,0.01,0.0,1.37,-1.34,0.46,0.01,0.02,-0.08,Burpee,firstHalf,2017-04-28 08:33:34:468,3
-0.18,-0.98,-0.04,-0.05,0.01,0.01,1.38,-1.33,0.43,-0.15,-0.21,-0.3,Burpee,firstHalf,2017-04-28 08:33:34:569,3
-0.14,-0.99,-0.07,-0.38,0.0,0.07,1.42,-1.07,0.21,-0.31,0.96,-0.64,Burpee,firstHalf,2017-04-28 08:33:34:668,3
-0.04,-0.99,-0.14,-0.29,0.33,0.12,1.43,-0.29,-0.52,-0.83,0.61,-1.04,Burpee,firstHalf,2017-04-28 08:33:34:769,3
0.1,-0.97,-0.21,-0.48,0.98,0.26,1.33,0.46,-1.11,-0.51,2.64,-0.67,Burpee,firstHalf,2017-04-28 08:33:34:868,3
0.1,-0.96,-0.24,0.09,0.93,0.31,1.3,0.39,-0.82,-0.63,0.48,1.53,Burpee,firstHalf,2017-04-28 08:33:34:968,3
-0.07,-0.96,-0.28,0.06,-0.34,0.23,1.28,-0.26,-0.17,0.02,-0.43,1.97,Burpee,firstHalf,2017-04-28 08:33:35:069,3
-0.27,-0.94,-0.23,0.25,-0.71,-0.22,1.21,-0.86,0.42,0.64,-1.11,1.0,Burpee,firstHalf,2017-04-28 08:33:35:168,3
-0.23,-0.95,-0.22,-0.12,-0.68,-0.22,1.25,-0.82,0.48,-0.18,1.21,-2.01,Burpee,firstHalf,2017-04-28 08:33:35:268,3
-0.14,-0.96,-0.24,-0.35,-0.86,-0.34,1.29,-0.52,0.04,-0.41,1.71,-0.96,Burpee,firstHalf,2017-04-28 08:33:35:368,3
-0.03,-0.97,-0.26,0.7,-0.21,0.27,1.31,-0.12,-0.19,0.21,-0.93,-0.19,Burpee,firstHalf,2017-04-28 08:33:35:469,3
0.01,-0.97,-0.24,0.2,0.01,-0.05,1.33,0.05,-0.28,0.35,-0.67,-0.32,Burpee,firstHalf,2017-04-28 08:33:35:568,3
0.09,-0.97,-0.21,-0.46,0.16,-0.23,1.34,0.4,-0.72,0.24,-1.27,-1.55,Burpee,firstHalf,2017-04-28 08:33:35:668,3
0.2,-0.96,-0.2,-0.03,0.06,0.17,1.28,0.8,-1.22,0.12,-0.16,-0.93,Burpee,firstHalf,2017-04-28 08:33:35:768,3
0.29,-0.93,-0.25,0.5,0.24,-0.09,1.18,0.87,-1.3,-0.91,0.66,-0.86,Burpee,firstHalf,2017-04-28 08:33:35:868,3
0.37,-0.88,-0.31,-0.13,0.13,0.04,1.07,0.87,-1.18,-1.32,0.77,-0.61,Burpee,secondHalf,2017-04-28 08:33:35:974,3
0.43,-0.8,-0.43,-0.03,0.23,0.09,0.92,0.78,-1.11,-1.26,-0.29,-0.99,Burpee,secondHalf,2017-04-28 08:33:36:069,3
0.51,-0.67,-0.54,-0.14,-0.21,0.01,0.73,0.76,-1.14,-1.29,-0.6,-1.94,Burpee,secondHalf,2017-04-28 08:33:36:169,3
0.61,-0.49,-0.62,-0.16,-0.31,-0.09,0.51,0.78,-1.23,-1.21,-0.01,-2.29,Burpee,secondHalf,2017-04-28 08:33:36:268,3
0.68,-0.32,-0.66,0.04,-0.03,-0.04,0.32,0.81,-1.28,-0.93,0.43,-1.2,Burpee,secondHalf,2017-04-28 08:33:36:369,3
0.73,-0.23,-0.65,-0.02,0.09,-0.03,0.24,0.85,-1.27,-0.25,0.73,0.04,Burpee,secondHalf,2017-04-28 08:33:36:469,3
0.72,-0.34,-0.6,0.36,0.33,-0.01,0.35,0.87,-1.25,1.04,0.05,1.89,Burpee,secondHalf,2017-04-28 08:33:36:568,3
0.6,-0.56,-0.57,0.28,0.09,-0.02,0.6,0.81,-1.17,1.16,-0.45,2.83,Burpee,secondHalf,2017-04-28 08:33:36:667,3
0.41,-0.77,-0.49,-0.01,-0.01,0.01,0.88,0.7,-0.97,1.02,0.41,2.93,Burpee,secondHalf,2017-04-28 08:33:36:769,3
0.22,-0.9,-0.38,0.01,0.01,0.03,1.12,0.52,-0.76,1.44,-0.06,1.99,Burpee,secondHalf,2017-04-28 08:33:36:868,3
0.06,-0.97,-0.25,-0.08,0.12,-0.03,1.31,0.25,-0.48,1.21,-1.39,1.15,Burpee,secondHalf,2017-04-28 08:33:36:971,3
-0.04,-0.99,-0.16,-0.15,0.11,-0.34,1.4,-0.21,-0.21,0.34,-1.76,-0.24,Burpee,secondHalf,2017-04-28 08:33:37:068,3
0.04,-0.99,-0.16,0.37,0.01,-0.07,1.4,0.22,-0.68,-0.21,0.59,-0.41,Burpee,secondHalf,2017-04-28 08:33:37:168,3
0.01,-0.98,-0.18,0.44,-0.05,0.15,1.39,0.07,-0.47,-0.26,1.07,0.89,Burpee,secondHalf,2017-04-28 08:33:37:268,3
-0.07,-0.97,-0.21,0.45,0.07,-0.17,1.34,-0.31,-0.03,-0.47,-0.02,0.85,Burpee,secondHalf,2017-04-28 08:33:37:368,3
-0.15,-0.96,-0.23,-0.32,-0.08,-0.1,1.29,-0.58,0.2,-0.07,-0.83,0.5,Burpee,secondHalf,2017-04-28 08:33:37:469,3
-0.21,-0.95,-0.24,0.11,-0.17,-0.14,1.25,-0.72,0.3,-0.25,0.48,0.56,Burpee,secondHalf,2017-04-28 08:33:37:568,3
-0.28,-0.87,-0.41,0.43,-0.91,-0.39,1.05,-0.6,0.35,-3.58,0.07,2.03,Burpee,secondHalf,2017-04-28 08:33:37:668,3
-0.58,-0.55,-0.6,-1.16,-1.4,0.18,0.59,-0.76,0.26,-3.67,1.79,1.92,Burpee,secondHalf,2017-04-28 08:33:37:768,3
-0.79,-0.19,-0.58,0.23,-0.58,-0.06,0.2,-0.93,0.18,-2.48,-3.89,2.65,Burpee,secondHalf,2017-04-28 08:33:37:868,3
-0.93,0.16,-0.34,-0.06,-0.27,-0.15,-0.16,-1.22,0.22,-0.87,-2.28,2.87,Burpee,secondHalf,2017-04-28 08:33:37:969,3
-0.89,0.45,0.04,-0.31,-0.2,-0.54,-0.47,-1.61,0.13,-1.17,-2.45,2.63,Burpee,secondHalf,2017-04-28 08:33:38:068,3
-0.76,0.62,0.17,-0.41,-0.12,-0.36,-0.67,-1.8,-0.02,-0.79,0.16,2.04,Burpee,secondHalf,2017-04-28 08:33:38:169,3
-0.63,0.77,0.09,0.3,-1.13,-0.0,-0.88,-1.71,-0.11,0.02,1.53,2.08,Burpee,secondHalf,2017-04-28 08:33:38:268,3
-0.55,0.82,0.14,1.46,-1.19,-0.04,-0.97,-1.82,-0.22,-0.48,-0.92,0.04,Burpee,secondHalf,2017-04-28 08:33:38:368,3
-0.55,0.81,0.19,0.63,-0.68,0.02,-0.95,-1.89,-0.23,-0.09,-0.79,0.11,Burpee,secondHalf,2017-04-28 08:33:38:468,3
-0.53,0.81,0.25,0.48,-0.01,0.06,-0.95,-2.02,-0.25,-0.08,-1.28,-1.3,Burpee,secondHalf,2017-04-28 08:33:38:568,3
-0.69,0.69,0.22,-0.57,1.36,0.45,-0.76,-1.89,-0.09,0.72,0.98,-1.49,Break,Break,2017-04-28 08:33:38:669,3
-0.73,0.66,0.17,-0.51,0.23,0.1,-0.72,-1.8,-0.02,-0.13,-0.25,0.39,Break,Break,2017-04-28 08:33:38:769,3
-0.7,0.69,0.2,0.35,-0.26,-0.08,-0.76,-1.86,-0.06,-0.21,-0.18,-0.16,Break,Break,2017-04-28 08:33:38:869,3
-0.75,0.61,0.26,0.54,-0.23,-0.29,-0.65,-1.9,-0.1,-1.17,0.26,-1.77,Break,Break,2017-04-28 08:33:38:969,3
-0.93,0.32,0.19,0.25,-0.3,-0.34,-0.33,-1.78,-0.21,-2.24,2.81,-3.49,Break,Break,2017-04-28 08:33:39:068,3
-0.96,-0.19,-0.19,-0.26,-0.11,0.23,0.19,-1.38,-0.39,-0.8,4.68,-5.88,Break,Break,2017-04-28 08:33:39:168,3
-0.6,-0.63,-0.49,-0.77,0.09,0.49,0.68,-0.89,-0.6,1.23,3.37,-4.74,Break,Break,2017-04-28 08:33:39:268,3
-0.28,-0.85,-0.46,-0.95,0.26,0.08,1.01,-0.55,-0.81,1.63,0.4,-1.97,Break,Break,2017-04-28 08:33:39:367,3
-0.13,-0.94,-0.31,-0.67,0.27,-0.15,1.23,-0.38,-0.88,1.73,1.63,-0.86,Break,Break,2017-04-28 08:33:39:467,3
-0.02,-0.98,-0.19,-0.05,-0.1,-0.33,1.37,-0.09,-1.11,0.94,-0.29,-0.79,Break,Break,2017-04-28 08:33:39:568,3
0.01,-0.99,-0.11,-0.41,-0.33,-0.21,1.46,0.08,-1.18,0.49,2.03,0.57,Break,Break,2017-04-28 08:33:39:668,3
-0.07,-0.99,-0.12,0.1,0.15,-0.1,1.44,-0.5,-0.47,-0.26,1.07,1.12,Break,Break,2017-04-28 08:33:39:768,3
-0.2,-0.97,-0.16,0.28,-0.12,0.27,1.31,-0.91,0.04,-0.09,-0.24,1.44,Break,Break,2017-04-28 08:33:39:868,3
-0.33,-0.94,-0.1,0.7,-0.13,-0.11,1.21,-1.27,0.2,0.0,-2.64,0.71,Break,Break,2017-04-28 08:33:39:968,3
-0.38,-0.92,-0.07,0.23,-0.11,-0.23,1.18,-1.39,0.25,0.09,0.74,0.28,Break,Break,2017-04-28 08:33:40:067,3
-0.36,-0.93,-0.09,0.25,-0.27,-0.07,1.19,-1.34,0.21,-0.06,-0.23,-0.8,Burpee,firstHalf,2017-04-28 08:33:40:169,3
-0.29,-0.96,-0.07,-0.03,0.2,0.01,1.27,-1.32,0.21,0.29,0.41,-0.53,Burpee,firstHalf,2017-04-28 08:33:40:268,3
-0.24,-0.97,-0.03,-0.01,0.0,-0.17,1.33,-1.45,0.33,0.38,-0.58,-0.86,Burpee,firstHalf,2017-04-28 08:33:40:368,3
-0.17,-0.99,-0.02,-0.01,-0.01,-0.33,1.4,-1.44,0.23,-0.48,-1.04,-0.66,Burpee,firstHalf,2017-04-28 08:33:40:468,3
-0.11,-0.99,-0.07,-0.44,0.0,-0.12,1.44,-1.01,-0.24,-0.48,0.32,-0.47,Burpee,firstHalf,2017-04-28 08:33:40:567,3
-0.06,-0.99,-0.11,-0.53,0.31,0.14,1.44,-0.46,-0.68,-0.23,1.7,-0.79,Burpee,firstHalf,2017-04-28 08:33:40:668,3
0.07,-0.99,-0.15,-0.4,0.79,0.25,1.4,0.42,-1.28,-0.52,3.34,-0.28,Burpee,firstHalf,2017-04-28 08:33:40:768,3
0.06,-0.98,-0.18,-0.05,0.88,0.34,1.38,0.34,-0.9,-0.39,2.12,1.08,Burpee,firstHalf,2017-04-28 08:33:40:868,3
-0.11,-0.98,-0.19,0.59,0.3,0.21,1.35,-0.51,0.01,0.13,-0.24,1.85,Burpee,firstHalf,2017-04-28 08:33:40:968,3
-0.24,-0.95,-0.19,0.26,-0.33,0.04,1.26,-0.89,0.45,0.3,-0.17,1.6,Burpee,firstHalf,2017-04-28 08:33:41:067,3
-0.27,-0.95,-0.17,-0.01,-0.88,-0.39,1.25,-1.01,0.64,0.44,2.12,-0.8,Burpee,firstHalf,2017-04-28 08:33:41:167,3
-0.14,-0.97,-0.21,0.43,-0.43,-0.75,1.32,-0.59,0.29,-0.22,-1.81,-0.86,Burpee,firstHalf,2017-04-28 08:33:41:267,3
-0.02,-0.98,-0.21,-0.15,-0.57,0.79,1.36,-0.1,-0.05,0.85,-5.27,-0.22,Burpee,firstHalf,2017-04-28 08:33:41:368,3
0.06,-0.99,-0.15,-1.0,-0.02,-0.31,1.41,0.36,-0.61,0.5,2.56,-1.46,Burpee,firstHalf,2017-04-28 08:33:41:469,3
0.16,-0.98,-0.12,0.22,0.01,0.39,1.38,0.93,-1.29,0.29,-1.94,-0.54,Burpee,firstHalf,2017-04-28 08:33:41:568,3
0.21,-0.96,-0.19,0.73,0.32,-0.32,1.28,0.82,-1.32,-1.2,-0.07,-1.17,Burpee,firstHalf,2017-04-28 08:33:41:668,3
0.38,-0.88,-0.29,-0.11,-0.11,-0.04,1.07,0.93,-1.27,-1.68,0.9,-1.38,Burpee,firstHalf,2017-04-28 08:33:41:768,3
0.49,-0.76,-0.43,0.08,0.09,0.2,0.86,0.85,-1.25,-1.37,-0.92,-2.08,Burpee,firstHalf,2017-04-28 08:33:41:868,3
0.6,-0.56,-0.57,-0.19,-0.32,0.04,0.59,0.81,-1.33,-1.25,-0.68,-2.95,Burpee,secondHalf,2017-04-28 08:33:41:970,3
0.7,-0.34,-0.63,-0.07,0.09,-0.31,0.34,0.84,-1.4,-1.24,0.23,-1.62,Burpee,secondHalf,2017-04-28 08:33:42:068,3
0.75,-0.21,-0.63,0.11,0.26,-0.05,0.21,0.87,-1.41,-0.19,0.74,-0.19,Burpee,secondHalf,2017-04-28 08:33:42:169,3
0.78,-0.27,-0.57,0.19,0.39,-0.03,0.27,0.94,-1.41,0.77,0.48,1.24,Burpee,secondHalf,2017-04-28 08:33:42:268,3
0.69,-0.51,-0.51,0.42,0.17,-0.05,0.53,0.93,-1.36,1.15,0.14,2.9,Burpee,secondHalf,2017-04-28 08:33:42:368,3
0.52,-0.73,-0.45,0.14,0.09,-0.02,0.81,0.85,-1.23,1.01,0.37,3.04,Burpee,secondHalf,2017-04-28 08:33:42:468,3
0.31,-0.88,-0.35,0.06,0.05,-0.0,1.08,0.72,-1.01,1.12,0.12,2.02,Burpee,secondHalf,2017-04-28 08:33:42:568,3
0.16,-0.95,-0.26,0.2,0.17,-0.16,1.26,0.54,-0.91,1.04,-1.02,0.87,Burpee,secondHalf,2017-04-28 08:33:42:668,3
0.06,-0.98,-0.18,0.07,0.04,-0.26,1.38,0.32,-0.73,0.77,-0.75,0.84,Burpee,secondHalf,2017-04-28 08:33:42:768,3
0.02,-0.99,-0.12,-0.29,0.07,-0.28,1.45,0.15,-0.63,0.45,-0.12,-0.24,Burpee,secondHalf,2017-04-28 08:33:42:868,3
0.05,-0.99,-0.09,0.61,0.13,0.04,1.46,0.53,-0.96,0.12,-0.36,0.2,Burpee,secondHalf,2017-04-28 08:33:42:968,3
-0.0,-0.99,-0.1,0.46,0.05,-0.08,1.47,-0.03,-0.38,-0.28,0.97,1.01,Burpee,secondHalf,2017-04-28 08:33:43:068,3
-0.12,-0.98,-0.14,-0.04,-0.07,-0.15,1.38,-0.69,0.41,-0.53,1.12,1.08,Burpee,secondHalf,2017-04-28 08:33:43:168,3
-0.26,-0.95,-0.17,0.11,0.03,-0.26,1.26,-0.98,0.64,-0.51,-1.06,0.96,Burpee,secondHalf,2017-04-28 08:33:43:268,3
-0.34,-0.92,-0.21,0.65,-0.03,0.06,1.16,-1.01,0.62,-0.74,-0.52,1.39,Burpee,secondHalf,2017-04-28 08:33:43:368,3
-0.56,-0.82,-0.12,-0.39,-0.87,-0.36,0.96,-1.35,0.67,-0.71,-2.97,1.54,Burpee,secondHalf,2017-04-28 08:33:43:469,3
-0.66,-0.72,-0.21,-0.65,-0.7,-0.8,0.8,-1.26,0.49,-2.37,1.97,1.34,Burpee,secondHalf,2017-04-28 08:33:43:568,3
-0.88,-0.41,-0.24,-0.43,-0.46,0.12,0.43,-1.31,0.31,-1.77,-3.15,3.49,Burpee,secondHalf,2017-04-28 08:33:43:668,3
-0.99,0.05,0.09,-0.36,-0.18,-0.2,-0.05,-1.67,0.31,0.11,-4.28,5.14,Burpee,secondHalf,2017-04-28 08:33:43:769,3
-0.81,0.47,0.36,-0.16,-0.49,-0.48,-0.49,-1.98,0.27,1.24,-1.56,2.99,Burpee,secondHalf,2017-04-28 08:33:43:868,3
-0.69,0.62,0.38,0.09,-0.38,-0.58,-0.67,-2.07,0.25,-0.12,-0.56,1.23,Burpee,secondHalf,2017-04-28 08:33:43:970,3
-0.6,0.66,0.45,0.07,-0.13,-0.44,-0.72,-2.22,0.09,-0.57,0.99,0.77,Burpee,secondHalf,2017-04-28 08:33:44:072,3
-0.61,0.68,0.41,0.58,-0.79,-0.25,-0.75,-2.16,-0.02,-0.36,0.62,0.71,Burpee,secondHalf,2017-04-28 08:33:44:172,3
-0.57,0.7,0.42,0.68,-0.72,-0.33,-0.78,-2.2,-0.08,-0.04,-0.07,0.2,Burpee,secondHalf,2017-04-28 08:33:44:270,3
-0.55,0.71,0.44,0.56,-0.63,-0.4,-0.79,-2.25,-0.1,-0.15,-0.4,0.45,Burpee,secondHalf,2017-04-28 08:33:44:368,3
-0.54,0.69,0.48,-0.0,0.63,-0.12,-0.76,-2.29,-0.11,-0.37,-0.56,-0.88,Burpee,secondHalf,2017-04-28 08:33:44:469,3
-0.64,0.6,0.47,-0.9,1.48,0.21,-0.65,-2.21,-0.04,-0.19,0.41,-0.81,Burpee,secondHalf,2017-04-28 08:33:44:569,3
-0.63,0.65,0.42,-0.4,0.13,0.01,-0.71,-2.15,-0.06,0.2,0.57,1.29,Break,Break,2017-04-28 08:33:44:669,3
-0.57,0.72,0.4,0.53,-0.44,-0.22,-0.8,-2.18,-0.12,-0.0,-0.59,0.44,Break,Break,2017-04-28 08:33:44:767,3
-0.59,0.66,0.46,0.67,-0.32,-0.48,-0.72,-2.23,-0.1,-0.87,-0.5,-2.01,Break,Break,2017-04-28 08:33:44:868,3
-0.83,0.28,0.48,0.3,-0.44,-0.43,-0.29,-2.1,-0.02,-2.32,2.27,-4.75,Break,Break,2017-04-28 08:33:44:968,3
-0.95,-0.26,0.17,-0.27,-0.28,0.1,0.26,-1.75,0.01,-1.17,4.66,-6.15,Break,Break,2017-04-28 08:33:45:069,3
-0.64,-0.75,-0.16,-0.68,-0.13,0.29,0.85,-1.33,0.02,1.04,3.1,-4.88,Break,Break,2017-04-28 08:33:45:168,3
-0.3,-0.95,-0.07,-0.64,0.06,-0.2,1.25,-1.33,0.09,2.06,-0.95,-2.45,Break,Break,2017-04-28 08:33:45:268,3
-0.09,-0.99,0.08,-0.5,-0.28,-0.35,1.45,-2.33,1.26,0.88,1.64,-2.6,Break,Break,2017-04-28 08:33:45:368,3
0.1,-0.99,0.07,-0.03,-0.18,-0.58,1.45,2.18,2.98,-0.31,-0.16,-1.32,Break,Break,2017-04-28 08:33:45:468,3
0.13,-0.99,0.03,-0.31,0.2,-0.18,1.44,1.78,-2.93,-0.34,-0.62,0.74,Break,Break,2017-04-28 08:33:45:568,3
-0.01,-1.0,0.02,-0.41,0.05,-0.16,1.55,-2.77,1.62,-0.02,0.4,1.55,Break,Break,2017-04-28 08:33:45:668,3
